Sno,STUDENT NAME,Login Id,Password
1,APT01,APT01,APT@CH
2,APT02,APT02,APT@CH
3,APT03,APT03,APT@CH
4,APT04,APT04,APT@CH
5,APT05,APT05,APT@CH
6,APT06,APT06,APT@CH
7,APT07,APT07,APT@CH
8,APT08,APT08,APT@CH
9,APT09,APT09,APT@CH
10,APT10,APT10,APT@CH
11,APT11,APT11,APT@CH
12,APT12,APT12,APT@CH
13,APT13,APT13,APT@CH
14,APT14,APT14,APT@CH
15,APT15,APT15,APT@CH
16,APT16,APT16,APT@CH
17,APT17,APT17,APT@CH
18,APT18,APT18,APT@CH
19,APT19,APT19,APT@CH
20,APT20,APT20,APT@CH
21,APT21,APT21,APT@CH
22,APT22,APT22,APT@CH
23,APT23,APT23,APT@CH
24,APT24,APT24,APT@CH
25,APT25,APT25,APT@CH
26,DEVELOPER01,DEVELOPER01,2020
27,DEVELOPER02,DEVELOPER02,2020
28,DEVELOPER03,DEVELOPER03,2020
29,DEVELOPER04,DEVELOPER04,2020
30,DEVELOPER05,DEVELOPER05,2020
31,DEVELOPER06,DEVELOPER06,2020
32,DEVELOPER07,DEVELOPER07,2020
33,DEVELOPER08,DEVELOPER08,2020
34,DEVELOPER09,DEVELOPER09,2020
35,DEVELOPER10,DEVELOPER10,2020
36,DEVELOPER11,DEVELOPER11,2020
37,DEVELOPER12,DEVELOPER12,2020
38,DEVELOPER13,DEVELOPER13,2020
39,DEVELOPER14,DEVELOPER14,2020
40,DEVELOPER15,DEVELOPER15,2020
41,DEVELOPER16,DEVELOPER16,2020
42,DEVELOPER17,DEVELOPER17,2020
43,DEVELOPER18,DEVELOPER18,2020
44,DEVELOPER19,DEVELOPER19,2020
45,DEVELOPER20,DEVELOPER20,2020
46,DEVELOPER21,DEVELOPER21,2020
47,DEVELOPER22,DEVELOPER22,2020
48,DEVELOPER23,DEVELOPER23,2020
49,DEVELOPER24,DEVELOPER24,2020
50,DEVELOPER25,DEVELOPER25,2020
51,SERVER01,SERVER01,201920
52,SERVER02,SERVER02,201920
53,SERVER03,SERVER03,201920
54,SERVER04,SERVER04,201920
55,SERVER05,SERVER05,201920
56,SERVER06,SERVER06,201920
57,SERVER07,SERVER07,201920
58,SERVER08,SERVER08,201920
59,SERVER09,SERVER09,201920
60,SERVER10,SERVER10,201920
61,SERVER11,SERVER11,201920
62,SERVER12,SERVER12,201920
63,SERVER13,SERVER13,201920
64,SERVER14,SERVER14,201920
65,SERVER15,SERVER15,201920
66,SERVER16,SERVER16,201920
67,SERVER17,SERVER17,201920
68,SERVER18,SERVER18,201920
69,SERVER19,SERVER19,201920
70,SERVER20,SERVER20,201920
71,SERVER21,SERVER21,201920
72,SERVER22,SERVER22,201920
73,SERVER23,SERVER23,201920
74,SERVER24,SERVER24,201920
75,SERVER25,SERVER25,201920
